4, 2627, Note_on_c, 2, 65, 0
4, 2640, Note_on_c, 2, 61, 80
4, 2867, Note_on_c, 2, 61, 0
4, 2880, Note_on_c, 2, 60, 80
4, 4247, Note_on_c, 2, 60, 0
4, 4320, Note_on_c, 2, 60, 80
4, 6143, Note_on_c, 2, 60, 0
4, 6240, Note_on_c, 2, 56, 80
4, 6695, Note_on_c, 2, 56, 0
4, 6720, Note_on_c, 2, 60, 80
4, 7175, Note_on_c, 2, 60, 0
4, 7200, Note_on_c, 2, 58, 80
4, 8567, Note_on_c, 2, 58, 0
4, 8640, Note_on_c, 2, 58, 80
4, 10007, Note_on_c, 2, 58, 0
4, 10080, Note_on_c, 2, 56, 80
4, 10763, Note_on_c, 2, 56, 0
4, 10800, Note_on_c, 2, 55, 80
4, 11483, Note_on_c, 2, 55, 0
4, 11520, Note_on_c, 2, 56, 80
4, 14255, Note_on_c, 2, 56, 0
4, 14256, End_track
5, 0, Start_track
5, 0, Title_t, "Instrument_04\000"
5, 0, Key_signature, 0, "major"
5, 0, Control_c, 3, 121, 0
5, 0, Program_c, 3, 50
5, 0, Control_c, 3, 7, 100
5, 0, Control_c, 3, 10, 64
5, 0, Control_c, 3, 91, 0
5, 0, Control_c, 3, 93, 0
5, 0, MIDI_port, 0
5, 1440, Note_on_c, 3, 46, 80
5, 2351, Note_on_c, 3, 46, 0
5, 2400, Note_on_c, 3, 43, 80
5, 2855, Note_on_c, 3, 43, 0
5, 2880, Note_on_c, 3, 36, 80
5, 3107, Note_on_c, 3, 36, 0
5, 3120, Note_on_c, 3, 38, 80
5, 3347, Note_on_c, 3, 38, 0
5, 3360, Note_on_c, 3, 40, 80
5, 3587, Note_on_c, 3, 40, 0
5, 3600, Note_on_c, 3, 36, 80
5, 3827, Note_on_c, 3, 36, 0
5, 3840, Note_on_c, 3, 48, 80
5, 4067, Note_on_c, 3, 48, 0
5, 4080, Note_on_c, 3, 43, 80
5, 4307, Note_on_c, 3, 43, 0
5, 4320, Note_on_c, 3, 41, 80
5, 4547, Note_on_c, 3, 41, 0
5, 4560, Note_on_c, 3, 40, 80
5, 4787, Note_on_c, 3, 40, 0
5, 4800, Note_on_c, 3, 41, 80
5, 5027, Note_on_c, 3, 41, 0
5, 5040, Note_on_c, 3, 43, 80
5, 5267, Note_on_c, 3, 43, 0
5, 5280, Note_on_c, 3, 44, 80
5, 5507, Note_on_c, 3, 44, 0
5, 5520, Note_on_c, 3, 46, 80
5, 5747, Note_on_c, 3, 46, 0
5, 5760, Note_on_c, 3, 48, 80
5, 7127, Note_on_c, 3, 48, 0
5, 7200, Note_on_c, 3, 36, 80
5, 8567, Note_on_c, 3, 36, 0
5, 8640, Note_on_c, 3, 41, 80
5, 11375, Note_on_c, 3, 41, 0
5, 11520, Note_on_c, 3, 41, 80
5, 14255, Note_on_c, 3, 41, 0
5, 14256, End_track
0, 0, End_of_file
